publishDate,organizationID,organizationName,taskID,NCImageGUID,GettyImageID,GettyCollectionID,type
8/4/15 0:30,528ddc32514640cc44000056,NewsCred Blog,55bf6b0c54b3d81e3eed7f0c,b6cd93af00c88fa8c09ae83037f9d6f9,471504534,477,Creative
8/4/15 1:30,528ddc32514640cc44000056,NewsCred Blog,55bf6b2005f3c12c3edcc061,4b894f2230a16b958711c61ff455d2af,100884626,515,Creative
8/4/15 9:28,5361062b095518ed69c58c5f,Visa Europe,55c085ab825271033eca74ca,f4092f016de29e9895f220a13564987d,467194463,477,Creative
8/4/15 10:00,528ddc32514640cc44000056,NewsCred Blog,55bfe8ef6c1408182abe415e,ac58c4c30a20558bade5dfc4c15c071b,108195914,556,Creative
8/4/15 12:15,528ddc32514640cc44000056,NewsCred Blog,55bf6b3e50d8dc0459e82ab0,d793988011d0359c11fc04b1c5915adf,482079800,477,Creative
8/4/15 12:30,53f208e41a56de26e84baf61,Monster Germany,55be59e9d996ecf937c16910,b37ea4d355ffe7605322d266a49ba829,460715113,458,Creative
8/4/15 13:00,557f0f2ca05caf4eefed26d9,AARP Life Reimagined,55b62d5c42df0ed510a28945,be8486cc3ee866a4a72bb04e688f9c2f,184744577,477,Creative
8/4/15 13:00,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,559b6953796cdf652ef326d6,c11a19727b5d559c058956cdec7c323b,172594847,458,Creative
8/4/15 13:00,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,559b77dcade932c85fe2e10f,cdb19b0f4a7685c91697e2876570ccdb,509994457,571,Creative
8/4/15 13:31,5522ff5041bd493f829c432c,Discover Student Loans,55a481198051e9323379306b,eea5e8d5d6bdc766ea7767279ff30a42,516374505,477,Creative
8/4/15 14:00,5421c83c1a56de26e84bb012,Office Depot,55c06c809c3eec136e69616d,79432195d12e3315b29797591e0bba6d,475630060,477,Creative
8/4/15 14:00,5421c83c1a56de26e84bb012,Office Depot,55c06b90943926a6093c8ff3,0842f90b1fa5f676fbf221981a63ac30,482770952,477,Creative
8/4/15 14:00,5421c83c1a56de26e84bb012,Office Depot,55c069589c3eec136e696158,4f33a02a4bd1535aa3ea4ad620472798,178612986,477,Creative
8/4/15 14:00,5421c83c1a56de26e84bb012,Office Depot,55c06ae09c3eec136e696162,8b0c95dd5e8c2ef68e3cbd55f56e7788,468143414,477,Creative
8/4/15 14:00,5421c83c1a56de26e84bb012,Office Depot,55c066e79c3eec136e696146,ca808bbea31959387a73c14e0fbe8ae0,481204857,477,Creative
8/4/15 14:16,53063ff7ff6daee262000244,iCitizen,55c0c92664a6705d1d866e01,10cc648cb9491cf039b2ea0e560faa0d,159415538,477,Creative
8/4/15 14:30,53f208e41a56de26e84baf61,Monster Germany,55bfb9895e4d4079288e2f44,cb83f7d6f0916c9f1361bf3e5cca6f43,507984693,477,Creative
8/4/15 15:12,5522ff5041bd493f829c432c,Discover Student Loans,5593536fd10bb04e593d261a,1888a67ab128f94923228d1d3a26b9b7,451639961,477,Creative
8/4/15 16:32,53063ff7ff6daee262000244,iCitizen,55c0e926c0dbe681053e70f1,8d360f78298f618105914f1174c0a5b2,104364596,477,Creative
8/4/15 16:45,52e1892183a64295640000d3,PNC (Deutsch),55c0ebab2c61f5396cbff5a7,dfa4df4850c6c030e8dcbac785a6f57c,479928868,477,Creative
8/4/15 16:48,53f208e41a56de26e84baf60,Monster UK,55c0eccdc0dbe681053e70fd,2fe2974881d42c4a7960f2390eea6e57,459148305,477,Creative
8/4/15 16:49,53f208e41a56de26e84baf60,Monster UK,55c0ecfbc0dbe681053e7101,f29cd085352f87c599c77b99ce9abd6f,159087562,35,Creative
8/4/15 16:51,53f208e41a56de26e84baf60,Monster UK,55c0ed7c7eabd6571da93747,ec0d9fc282b4e06c9f30e0de187832ef,73976714,85,Creative
8/4/15 16:54,53f208e41a56de26e84baf60,Monster UK,55c0edce7eabd6571da9374a,b4f74cbf4f2eb5252a07ddf3fde80431,557810827,349,Creative
8/4/15 16:56,53f208e41a56de26e84baf60,Monster UK,55c0ee28ada33ced065c3213,fe293c8b9d0618d96b1567b871faa072,171457330,571,Creative
8/4/15 17:18,5522ff5041bd493f829c432c,Discover Student Loans,559da177163b19db17dff5c9,1f5a890793325c7ab5ae1faa6b4c6ab0,516949989,477,Creative
8/4/15 17:26,5522ff5041bd493f829c432c,Discover Student Loans,5582ffdc31bc8ed7245cee1a,3462dac70bb291514d63febe1dd08a4b,474459742,477,Creative
8/4/15 17:44,5522ff5041bd493f829c432c,Discover Student Loans,555e404a06f4f42a76a2ea20,78514ff31155b4af0b4dd06e0d2ff54f,160354168,477,Creative
8/4/15 17:56,52e1892183a64295640000d3,PNC (Deutsch),55c0e487595177551d6c8313,be6af1eb0a3e9ed0928589788971476c,481878668,477,Creative
8/4/15 18:00,528ddc32514640cc44000056,NewsCred Blog,55bf6b0689fe120c74efddce,6bb8e65d4e6f5cbf84cb145a7f8ef8c6,522222591,477,Creative
8/4/15 18:00,52e1892183a64295640000d3,PNC (Deutsch),55c0e6e83a5b57631d534355,d0d17a5ed0f953b5f94d907363571691,482018390,477,Creative
8/4/15 18:19,5522ff5041bd493f829c432c,Discover Student Loans,5580628b6956854776da085d,f2d9b473254736dc5e5224845cae0a69,480179462,477,Creative
8/4/15 18:39,53063ff7ff6daee262000244,iCitizen,55c106cdc0dbe681053e7153,e60c0d77b922eba4fc06aeae2b553287,469202212,477,Creative
8/4/15 18:58,540771fc1a56de26e84bafc2,Stratford University (Official),55c10a552c61f5396cbff5cb,0084134d5f0cb459a9c048bba4918b85,187302171,477,Creative
8/4/15 19:16,532cb707d237ee9d351c9871,Job.com CMC,55c10f945a2a23a66e327fbc,d20621354f2926e0ca37749f04106959,480867682,477,Creative
8/4/15 19:19,532cb707d237ee9d351c9871,Job.com CMC,55c11047595177551d6c8381,7cc44d658a5f6730d9e027c0cd4b9916,479235444,477,Creative
8/4/15 19:28,532cb707d237ee9d351c9871,Job.com CMC,55c11269f2264c236f9bc0ae,bb7e4ece7d7e1ac9fc567b59118d8bda,164657871,477,Creative
8/4/15 19:33,540771fc1a56de26e84bafc2,Stratford University (Official),55c1124e777b0e57264d1fb3,41b29964befdab4eec9208472ec28542,454932017,477,Creative
8/4/15 20:14,52e1892183a64295640000d3,PNC (Deutsch),55c11b89595177551d6c8389,77b365df9f731edb497ac32052322b3e,158437058,477,Creative
8/5/15 8:00,53f208e41a56de26e84baf61,Monster Germany,55c10e7e777b0e57264d1f80,b21a8d3d3bc369ce74b515f222273862,468935865,477,Creative
8/5/15 8:00,53f208e41a56de26e84baf61,Monster Germany,55bfb99d6dac427b4d428db5,541b840698f1da8b91887c8ff1aa2e76,543225117,766,Creative
8/5/15 12:15,528ddc32514640cc44000056,NewsCred Blog,55bf732054b3d81e3eed7f2f,734ae9a500e344cebc3261383d874365,500797369,735,Creative
8/5/15 13:00,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,55a5f99aed0569f92df5615d,14f5a73e2b7a7f4df75c447094e7b549,186073382,349,Creative
8/5/15 13:00,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,55a5eaab8386a2fd1f887b8c,9ea75d00f6cafbb165ca794cb4d8d4e7,522933445,766,Creative
8/5/15 13:00,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,55a5ed4938564f4840de3d36,287bacbd81ad493680529233b2fb9582,176706719,571,Creative
8/5/15 13:00,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,55b464e109001a1521574f6c,a6b44d72b91934336c37e167576a54b6,90046106,28,Creative
8/5/15 14:15,528ddc32514640cc44000056,NewsCred Blog,55bf732a54b3d81e3eed7f33,0ae4ee4592ad5973e51880e5bb896be0,537678033,477,Creative
8/5/15 14:30,53f208e41a56de26e84baf61,Monster Germany,55c10ec1b6a78f3f590017cb,531823dc5fc27f7a1f7693c37afc13ed,511887355,477,Creative
8/5/15 15:30,528ddc32514640cc44000056,NewsCred Blog,55c21978d6be90a83198ce84,ac58c4c30a20558bade5dfc4c15c071b,108195914,556,Creative
8/5/15 15:30,540771fc1a56de26e84bafc2,Stratford University (Official),55c11bcc777b0e57264d1fc4,9e6e13ff1bef7e42082633d2a2d4c666,513821833,477,Creative
8/5/15 16:25,52e1892183a64295640000d3,PNC (Deutsch),55c22b3e3e0e2d4859a0271d,5394129c955024cf69f92ba4182d1841,522625565,477,Creative
8/5/15 16:25,52e1892183a64295640000d3,PNC (Deutsch),55c22c011dbacc9c5bf0babf,b836fc863ae4f267f384603eb1c84120,175993730,477,Creative
8/5/15 16:26,52e1892183a64295640000d3,PNC (Deutsch),55c22c9ccd7b674059f2909e,d4455d8fdf3ba3bd77e73ee058e00330,482881416,477,Creative
8/5/15 16:27,52e1892183a64295640000d3,PNC (Deutsch),55c22f006b7dad8629f26d66,90df76b333aa60bd4e1cfafdd5d3f16c,477599839,477,Creative
8/5/15 16:28,52e1892183a64295640000d3,PNC (Deutsch),55c227a749dd68cc52df1922,1676701309b8b356bf9ecc74586c218c,482429350,477,Creative
8/5/15 16:28,52e1892183a64295640000d3,PNC (Deutsch),55c227aa49dd68cc52df1928,a24bac48babd40eb10d4311b327629a0,473270158,477,Creative
8/5/15 16:29,52e1892183a64295640000d3,PNC (Deutsch),55c227ac49dd68cc52df192e,2447042f0b1c71f9ca866b1dc85f787c,487853863,477,Creative
8/5/15 16:29,52e1892183a64295640000d3,PNC (Deutsch),55c227af49dd68cc52df1934,2278bca83fac6ca8c8b46a6081aebe41,178405339,477,Creative
8/5/15 16:30,53f208e41a56de26e84baf60,Monster UK,55c23a12bfb59f5b745bb722,b09229182f8ae2babff9cd97d73ed077,170479677,35,Creative
8/5/15 16:31,53f208e41a56de26e84baf60,Monster UK,55c23a6241de586834fd6b8a,157fff82a8f87c516f8d0a88e3c615ca,183569009,477,Creative
8/5/15 16:33,53f208e41a56de26e84baf60,Monster UK,55c23ab9bfb59f5b745bb725,6144f2f751c626e43a2319b6167988f8,158406729,477,Creative
8/5/15 16:41,53f208e41a56de26e84baf60,Monster UK,55c23bdabfb59f5b745bb728,7e8313a18aa264cab3925ec26c95708d,179485355,477,Creative
8/5/15 16:48,53f208e41a56de26e84baf60,Monster UK,55c23da1893806617bfd43d4,7e32069d7891f97117f4e9dd68ae5214,508728991,477,Creative
8/5/15 16:50,54fde47741bd493f829c426c,IBM - Thoughts on Cloud,55c20e1e0bcae9a172c71069,41a05490b3df9fc163aa0163363af3b8,154108523,477,Creative
8/5/15 19:30,528ddc32514640cc44000056,NewsCred Blog,55c22005c2aa53035d278f2e,1acf9c472db84e66842f59b6d5fe108d,179335328,348,Creative
8/5/15 20:39,5421c83c1a56de26e84bb012,Office Depot,55c274136946c3a76d8cef0b,84b0538f61501865e7d698a53caaf57f,477811272,477,Creative
8/5/15 20:44,5421c83c1a56de26e84bb012,Office Depot,55c275bcd209d616580a89ab,6ea77a14bd0a908984154a9ff01cf2d1,473909396,477,Creative
8/5/15 20:55,5421c83c1a56de26e84bb012,Office Depot,55c278209c8b398a31e780ee,b1a69c1a56d70592a176366f5df38cbe,465466338,477,Creative
8/5/15 22:11,5421c83c1a56de26e84bb012,Office Depot,55c28a1e0a1107ba09fea6c3,89734a0f766d820af0900d097ebf6295,474320928,477,Creative
8/6/15 6:00,528ddc32514640cc44000056,NewsCred Blog,55bf769afdd834263e36373f,2e30fac0c06d34e5be4ebcf19a6e1af1,472625306,477,Creative
8/6/15 8:00,53f208e41a56de26e84baf61,Monster Germany,55c25757d6a3e9d53a19d1e2,ca22d261429ab97e3962fcd2493c4589,452051901,477,Creative
8/6/15 10:00,54fde47741bd493f829c426c,IBM - Thoughts on Cloud,55c20e190bcae9a172c71066,0f7151f1bf7edac5b3aebde0f239ddb0,536218273,477,Creative
8/6/15 11:00,528ddc32514640cc44000056,NewsCred Blog,55bf7840b7631a0c595b56b1,81b14ba52caa5801ca3cdfbc0ba05b4b,519046831,477,Creative
8/6/15 12:00,5361062b095518ed69c58c5f,Visa Europe,55bb7523e74a9968330e7256,c6998ea7c4e1f2e099c438e93aaf8f97,178740840,477,Creative
8/6/15 12:30,53f208e41a56de26e84baf61,Monster Germany,55c2572f530b783c7ec0b49c,f8f5bfe0cd6588a33ce4d013a02e866d,158185344,477,Creative
8/6/15 13:00,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,55a5ef98752e571b4a8c8d75,e0a6e3b96685dcea40b88325631ff223,491798931,6,Creative
8/6/15 14:06,53063ff7ff6daee262000244,iCitizen,55c369bd2e03722431267dd5,6bcf934e375c8b1f00628a817cbabdf5,146924051,477,Creative
8/6/15 14:12,53063ff7ff6daee262000244,iCitizen,55c36b5f1fd5a61631224422,e763b0a548fd8be9934709dfe15bc98d,176496221,477,Creative
8/6/15 14:15,528ddc32514640cc44000056,NewsCred Blog,55c222a33e0e2d4859a0270a,e964a3776b62061751971dccc8570833,157781379,477,Creative
8/6/15 14:16,5421c83c1a56de26e84bb012,Office Depot,55c36c488220c4ef778d45b2,b4e2e39c2f25a9261c4fe0b47c983d58,175584421,477,Creative
8/6/15 14:28,5421c83c1a56de26e84bb012,Office Depot,55c36f018220c4ef778d45dd,9e8b20ec74e8b2c3c082bb83f48e2d6b,483485245,477,Creative
8/6/15 14:28,54871ba041bd493f829c40a7,"""Baby Yourself"" Blue Cross Blue Shield",55afe4c08e8c864109838289,ecf7ec386a8e35757b0dbfd4a4e96b16,185034686,477,Creative
8/6/15 14:29,54871ba041bd493f829c40a7,"""Baby Yourself"" Blue Cross Blue Shield",55afe4c9d3bc190866477147,a9ac008fa550b9457e1eb946266cf586,481846950,477,Creative
8/6/15 14:30,53f208e41a56de26e84baf61,Monster Germany,55c257cf367e026d7bc8c11d,37a12e52e2948f66339ff463c99f64f5,178358603,477,None
8/6/15 14:30,54871ba041bd493f829c40a7,"""Baby Yourself"" Blue Cross Blue Shield",55b00bd89f5435c02fb314ce,ea821181c28eda3a18097f4fdf206c95,488052027,477,Creative
8/6/15 14:31,54871ba041bd493f829c40a7,"""Baby Yourself"" Blue Cross Blue Shield",55b18ed460c931af29bce2fc,3ea36f9d23c9bf25ed38f14e9858b4c6,481342334,477,Creative
8/6/15 14:31,54871ba041bd493f829c40a7,"""Baby Yourself"" Blue Cross Blue Shield",55b19168f444d2b5294353e6,91f20445c7615ffedd9bd4fc94bf4be6,482030360,477,Creative
8/6/15 14:32,5421c83c1a56de26e84bb012,Office Depot,55c36ff77935547b08179054,1aac37b4ff5e6dbdf665115d0d1240a5,522965139,477,Creative
8/6/15 14:32,54871ba041bd493f829c40a7,"""Baby Yourself"" Blue Cross Blue Shield",55b186d0d9a5551553ce4b75,a6a743fa241cc6f2ed2afd3b6b4646d8,481987542,477,Creative
8/6/15 14:33,54871ba041bd493f829c40a7,"""Baby Yourself"" Blue Cross Blue Shield",55b1900ad9a5551553ce4b79,006e49fd56ffd690fd2eeee6defa054f,481926324,477,Creative
8/6/15 14:42,5421c83c1a56de26e84bb012,Office Depot,55c372507935547b08179064,b2434f78c4ae6f187ee334ff2727211a,179220455,477,Creative
8/6/15 14:47,5421c83c1a56de26e84bb012,Office Depot,55c373681fd5a6163122442c,ef3a4de6ea2742a86d4b2df319f487d5,477400274,477,Creative
8/6/15 15:11,5421c83c1a56de26e84bb012,Office Depot,55c3791c8220c4ef778d4639,79028613fb772d5c1bef242c28e373e1,471582072,477,Creative
8/6/15 15:30,540771fc1a56de26e84bafc2,Stratford University (Official),55c2280449dd68cc52df1940,801d9571382ae6905968be53fd2a94b7,476673776,477,Creative
8/6/15 15:30,540771fc1a56de26e84bafc2,Stratford University (Official),55c2347738174aa92e67908f,4047d5946b2d3f8ef8d6dede8cd0390c,178285692,477,Creative
8/6/15 15:30,540771fc1a56de26e84bafc2,Stratford University (Official),55c23032893d46191420de97,d9cb36fe810881ee301cc4b6bc566d6e,177878593,477,Creative
8/6/15 16:23,52e1892183a64295640000d3,PNC (Deutsch),55c37a6f2ca7470a57cb957b,4a1afc056bd70d35dfba3935c69ce54c,508583433,477,Creative
8/6/15 16:25,52e1892183a64295640000d3,PNC (Deutsch),55c37dee422c55342291d588,3ecfe63dbed7a488c07f068f51b5849b,481978700,477,Creative
8/6/15 16:29,52e1892183a64295640000d3,PNC (Deutsch),55c380671bc26f107ac01c03,f03c4dcd87985cd8ff75a38e5872b47d,179013181,477,Creative
8/6/15 16:36,54fde47741bd493f829c426c,IBM - Thoughts on Cloud,55c357d8155e51e9773948cf,119bde10ad29129f65807dd09683f5d5,468571519,477,Creative
8/6/15 16:38,53f208e41a56de26e84baf60,Monster UK,55c38d74d9c55914042f19be,9a7820b7d15fe78dade34c2395aad28b,512355453,571,Creative
8/6/15 16:48,53f208e41a56de26e84baf60,Monster UK,55c38fe9c1f4676f4b96df3e,2b8444eb49cdb532b8da3416134fbf45,99847314,515,Creative
8/6/15 17:04,53f208e41a56de26e84baf60,Monster UK,55c3937b958e301a049c2de4,c674b05c8b060b94e300e72f2766dbbd,148341661,348,Creative
8/6/15 17:14,53f208e41a56de26e84baf60,Monster UK,55c395cc2387a1754b4a606f,1385c532765a10cbc9bf7280ac207ed0,478962967,477,Creative
8/6/15 17:15,53f208e41a56de26e84baf60,Monster UK,55c395d3dd039b010448bc28,d56573b53b01a34e850ba91c3d428e77,565888323,93,Creative
8/6/15 17:24,53f208e41a56de26e84baf60,Monster UK,55c3984b2387a1754b4a6075,35fef715e78322893b90f8e400d44c87,478640065,477,Creative
8/6/15 19:33,52ab78e311ad1ce85a00004e,Blue Cross Blue Shield Alabama,55c3af469c7784ca7b87b073,e0a6e3b96685dcea40b88325631ff223,491798931,6,Creative
8/6/15 19:39,53063ff7ff6daee262000244,iCitizen,55c3b7e3a0abdf550717de4c,ce6c4da08a8b63b03d870cf59941100c,146793975,477,Creative
8/6/15 20:00,528ddc32514640cc44000056,NewsCred Blog,55c223d1b5f97e7470de4bce,b0f9bf6327a1c513f75f0772cf1bf3b2,517868465,145,Creative
8/6/15 22:00,528ddc32514640cc44000056,NewsCred Blog,55c2241b3e0e2d4859a02711,d793988011d0359c11fc04b1c5915adf,482079800,477,Creative
8/6/15 23:43,551ebda741bd493f829c4315,EcoMedia Staging,55c3f11b2c7cd6d833558aae,eb0edb6f4916ea009f824f95d92b1edc,178100975,477,Creative
8/7/15 0:30,528ddc32514640cc44000056,NewsCred Blog,55c2242dce5f47912d749a75,4b894f2230a16b958711c61ff455d2af,100884626,515,Creative
8/7/15 5:47,54ac090741bd493f829c4132,Asics,54ec81380d03ce8f4866b19f,ee80dd36b989c0dcb2f0b7df1f349519,484082131,477,Creative
8/7/15 5:55,54ac090741bd493f829c4132,Asics,554c0ed70d7470b33263a53c,7b6a8c6cbb86687547f56bf3a9f2e72c,486289733,477,Creative
8/7/15 6:16,54ac090741bd493f829c4132,Asics,555e890a2bd3f5aa6cafbacb,c5ce6bd6157b28eec7b142c3df8bc058,497146475,477,Creative
8/7/15 6:31,54ac090741bd493f829c4132,Asics,557a4f4211c5dbda196e3bef,7558afa42d920eee4fa97ee987f73603,464168621,477,Creative
8/7/15 6:34,54ac090741bd493f829c4132,Asics,557a4e27a30182b26341e241,84138b92c1fda736e0f8ba50ebc787ae,177247844,477,Creative
8/7/15 7:00,528ddc32514640cc44000056,NewsCred Blog,55c226620bcae9a172c710b5,930499d406342e6acb644b711a4ddc47,498610273,477,Creative
